0.0	0.0
0.0534	0.0191
0.0744	0.0401
0.0897	0.0592
0.0992	0.063
0.0992	0.063
0.1183	0.1011
0.1183	0.1011
0.1183	0.1011
0.1317	0.1202
0.1508	0.1298
0.1546	0.1298
0.1546	0.1298
0.1546	0.1298
0.1546	0.1298
0.1641	0.1374
0.1698	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.1431
0.1718	0.145
0.1718	0.1469
0.1737	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1469
0.1756	0.1489
0.1775	0.1489
0.1775	0.1489
0.1775	0.1489
0.1775	0.1489
0.1775	0.1508
0.1775	0.1508
0.1775	0.1508
0.1775	0.1508
0.1775	0.1508
1.0	1.0
