0.0	0.0
0.0878	0.0859
0.0916	0.1164
0.0973	0.1489
0.105	0.1813
0.105	0.1813
0.1317	0.2691
0.1317	0.2748
0.1317	0.2748
0.1641	0.3168
0.1889	0.3721
0.1889	0.374
0.1889	0.376
0.1889	0.376
0.1889	0.376
0.229	0.4408
0.2481	0.458
0.2595	0.4656
0.2595	0.4656
0.2615	0.4656
0.2615	0.4656
0.2615	0.4656
0.2615	0.4656
0.2615	0.4656
0.2615	0.4656
0.2615	0.4656
0.271	0.4771
0.313	0.4924
0.3206	0.5
0.3225	0.5038
0.3244	0.5038
0.3359	0.5038
0.3359	0.5038
0.3378	0.5057
0.3397	0.5057
0.3416	0.5057
0.3416	0.5057
0.3416	0.5057
0.3416	0.5057
0.3416	0.5076
0.3416	0.5076
0.3416	0.5076
0.3416	0.5076
0.3416	0.5076
0.3416	0.5076
0.3416	0.5076
0.3416	0.5076
0.3416	0.5076
0.3416	0.5076
0.3435	0.5076
0.3435	0.5076
1.0	1.0
