0.0	0.0
0.0286	0.0321
0.0381	0.0435
0.0457	0.0643
0.059	0.0756
0.059	0.0756
0.0952	0.1493
0.101	0.1493
0.101	0.1493
0.1695	0.2212
0.219	0.3006
0.219	0.3043
0.219	0.3043
0.219	0.3043
0.219	0.3043
0.379	0.4612
0.4286	0.4953
0.4381	0.4991
0.4381	0.4991
0.4381	0.4991
0.4381	0.5009
0.44	0.5009
0.44	0.5009
0.44	0.5009
0.4419	0.5009
0.4419	0.5009
0.4533	0.5142
0.4762	0.5274
0.4762	0.5312
0.4819	0.5312
0.4819	0.535
0.4819	0.535
0.4838	0.5388
0.4857	0.5406
0.4857	0.5444
0.4857	0.5482
0.4857	0.5482
0.4857	0.5482
0.4876	0.5482
0.4914	0.5482
0.4933	0.5501
0.4933	0.552
0.4933	0.552
0.4933	0.552
0.4933	0.552
0.4933	0.552
0.4933	0.552
0.4933	0.552
0.4933	0.552
0.4933	0.552
0.4933	0.552
1.0	1.0
