0.0	0.0
0.0895	0.0926
0.0895	0.0945
0.0895	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
0.0914	0.0945
1.0	1.0
